temperature,rainfall,humidity,soil_moisture,forecast_rainfall,historical_rainfall,historical_temperature,crop_type,soil_type,water_availability,drought_risk,flood_risk,heat_risk,extreme_rainfall_risk
40.5,0.0,53.4,20.0,5.6,29.4,41.5,Soybean,Red Soil,Low / Moderate Deficit,1,0,1,0
28.2,9.1,30.3,52.1,2.5,221.1,29.1,Mustard,Clayey Loam,Saturated,0,0,0,0
34.3,0.0,28.1,20.7,5.9,33.1,33.3,Pulses,Red Soil,Adequate,0,0,0,0
35.2,31.3,76.1,23.8,8.1,75.7,36.1,Pulses,Clayey Loam,Low / Moderate Deficit,0,0,0,0
31.8,0.0,46.5,14.2,3.8,14.0,31.8,Cotton,Red Soil,Critical Deficit,1,0,0,0
25.3,9.2,80.9,28.3,97.7,48.1,23.3,Maize,Clayey Loam,Adequate,0,0,0,1
30.7,0.0,94.1,19.6,8.5,11.9,27.9,Wheat,Clayey Loam,Critical Deficit,1,0,0,0
33.5,0.0,56.4,18.0,1.7,65.8,33.4,Paddy,Alluvial Soil,Adequate,0,0,0,0
36.1,0.0,96.4,18.0,25.8,45.9,36.6,Sugarcane,Red Soil,Adequate,0,0,0,0
33.8,0.0,89.2,36.4,70.0,64.8,31.3,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,1
38.0,0.0,67.0,28.3,4.7,54.7,37.7,Soybean,Sandy Loam,Adequate,0,0,1,0
32.6,0.0,40.5,21.4,2.1,61.2,33.4,Wheat,Clayey Loam,Adequate,0,0,0,0
36.4,0.0,36.6,17.0,1.1,1.6,34.1,Sugarcane,Black Soil,Critical Deficit,1,0,1,0
29.9,0.0,32.7,19.7,2.3,37.3,29.4,Soybean,Red Soil,Adequate,0,0,0,0
33.6,0.0,83.7,29.1,19.7,20.6,33.8,Soybean,Clayey Loam,Adequate,0,0,0,0
27.6,0.0,52.6,34.3,1.8,56.0,29.5,Paddy,Black Soil,Adequate,0,0,0,0
33.2,0.0,51.5,8.1,0.5,13.2,33.5,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
33.0,0.0,44.8,27.0,1.4,71.8,30.7,Sugarcane,Red Soil,Adequate,0,0,0,0
20.0,0.0,75.9,17.7,7.1,8.0,21.8,Mustard,Red Soil,Critical Deficit,1,0,0,0
28.8,0.0,83.3,25.2,18.4,27.8,28.3,Sugarcane,Black Soil,Adequate,0,0,0,0
27.2,0.0,67.1,23.6,1.2,21.0,25.7,Paddy,Red Soil,Low / Moderate Deficit,0,0,0,0
27.6,0.0,50.2,16.8,0.6,12.5,25.0,Soybean,Red Soil,Critical Deficit,1,0,0,0
28.3,0.0,67.0,19.7,4.2,70.2,27.0,Sugarcane,Sandy Loam,Low / Moderate Deficit,1,0,0,0
33.3,0.0,48.2,24.4,2.5,34.3,33.7,Paddy,Red Soil,Adequate,0,0,0,0
22.0,0.0,75.7,32.9,55.9,73.0,22.1,Mustard,Clayey Loam,Low / Moderate Deficit,0,0,0,1
37.3,0.0,88.9,39.8,24.6,48.9,35.7,Mustard,Alluvial Soil,Low / Moderate Deficit,0,0,1,0
30.2,0.0,53.5,14.0,0.1,5.1,31.4,Soybean,Black Soil,Critical Deficit,1,0,0,0
29.8,0.0,88.6,19.9,12.7,66.3,27.9,Mustard,Clayey Loam,Adequate,0,0,0,0
29.0,0.0,98.0,46.9,73.7,188.6,27.9,Cotton,Black Soil,Saturated,0,1,0,1
25.3,0.0,58.7,47.3,5.6,235.0,23.0,Mustard,Alluvial Soil,Saturated,0,0,0,0
38.4,0.0,45.1,18.8,2.7,65.1,40.4,Paddy,Clayey Loam,Adequate,0,0,1,0
21.6,0.0,48.1,13.1,6.4,6.1,19.2,Paddy,Black Soil,Critical Deficit,1,0,0,0
26.7,0.0,75.8,18.0,18.0,67.8,27.2,Paddy,Alluvial Soil,Adequate,0,0,0,0
40.8,1.3,67.2,21.4,4.9,60.0,41.9,Wheat,Red Soil,Adequate,0,0,1,0
34.9,0.0,40.9,29.0,6.3,44.4,32.3,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
33.3,0.0,78.8,34.8,1.8,26.1,34.2,Wheat,Sandy Loam,Low / Moderate Deficit,0,0,0,0
23.5,0.0,62.1,37.3,1.5,20.7,23.0,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,0
28.3,16.3,49.8,23.5,2.3,23.9,28.5,Pulses,Alluvial Soil,Adequate,0,0,0,0
37.5,32.3,71.7,28.1,0.2,44.4,35.6,Pulses,Clayey Loam,Low / Moderate Deficit,0,0,0,0
34.7,0.0,51.3,32.3,5.3,65.6,35.4,Maize,Black Soil,Low / Moderate Deficit,0,0,0,0
40.4,2.9,72.1,44.0,15.2,24.5,39.2,Paddy,Black Soil,Adequate,0,0,1,0
37.6,2.9,96.7,23.0,39.3,48.5,38.5,Soybean,Sandy Loam,Adequate,0,0,0,1
35.9,0.0,69.4,26.3,13.9,49.1,35.0,Mustard,Sandy Loam,Adequate,0,0,0,0
35.3,0.0,42.3,14.5,1.0,10.9,36.7,Sugarcane,Sandy Loam,Critical Deficit,1,0,0,0
26.6,0.0,54.4,42.4,1.0,78.5,27.3,Mustard,Black Soil,Adequate,0,0,0,0
30.8,0.0,15.0,30.0,1.1,74.1,31.6,Pulses,Black Soil,Adequate,0,0,0,0
43.7,0.0,47.5,16.1,9.0,14.3,44.3,Soybean,Clayey Loam,Critical Deficit,1,0,1,0
26.1,0.0,62.4,30.5,0.5,34.2,25.3,Pulses,Alluvial Soil,Adequate,0,0,0,0
24.6,0.0,47.2,13.4,2.0,7.0,22.5,Sugarcane,Alluvial Soil,Critical Deficit,1,0,0,0
38.0,0.0,45.1,20.7,0.5,21.4,36.9,Sugarcane,Sandy Loam,Adequate,0,0,1,0
25.9,4.3,63.0,31.9,1.0,22.9,26.6,Paddy,Black Soil,Low / Moderate Deficit,0,0,0,0
38.3,0.0,83.7,21.8,2.8,8.8,38.4,Maize,Alluvial Soil,Critical Deficit,1,0,1,0
32.1,0.0,94.5,30.1,10.4,52.3,32.5,Pulses,Sandy Loam,Adequate,0,0,0,0
27.5,0.0,51.3,20.3,1.3,36.4,28.2,Paddy,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
19.7,3.0,42.1,52.1,1.6,162.8,18.5,Paddy,Alluvial Soil,Saturated,0,0,0,0
32.3,0.0,49.4,15.9,0.9,5.1,28.8,Mustard,Clayey Loam,Critical Deficit,1,0,0,0
37.1,0.0,72.0,29.0,17.0,65.5,35.9,Mustard,Red Soil,Adequate,0,0,1,0
32.5,0.0,74.5,51.0,32.0,101.4,30.5,Mustard,Clayey Loam,Saturated,0,1,0,0
20.6,0.0,41.1,34.2,6.2,30.3,19.8,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,0
22.5,49.6,77.3,22.7,0.5,51.4,22.4,Maize,Alluvial Soil,Adequate,0,0,0,1
22.5,0.0,60.5,31.6,5.4,82.0,27.1,Cotton,Alluvial Soil,Adequate,0,0,0,0
28.8,0.0,72.3,24.1,62.4,46.0,29.2,Mustard,Alluvial Soil,Low / Moderate Deficit,0,0,0,1
24.4,9.6,64.4,33.1,2.6,53.5,21.6,Sugarcane,Red Soil,Adequate,0,0,0,0
19.5,0.0,28.2,14.0,2.2,4.9,23.3,Paddy,Clayey Loam,Critical Deficit,1,0,0,0
29.7,0.0,69.8,36.9,0.9,40.7,28.6,Maize,Black Soil,Adequate,0,0,0,0
30.3,9.2,76.9,25.2,5.8,63.7,28.2,Soybean,Clayey Loam,Adequate,0,0,0,0
30.0,4.4,80.2,12.7,26.1,7.2,29.6,Paddy,Clayey Loam,Critical Deficit,1,0,0,0
31.2,0.0,48.3,34.1,0.4,36.9,31.4,Soybean,Clayey Loam,Low / Moderate Deficit,0,0,0,0
42.6,11.0,87.4,22.1,7.8,74.5,43.9,Maize,Alluvial Soil,Adequate,0,0,1,0
44.2,0.0,63.5,18.0,4.4,53.6,40.7,Paddy,Alluvial Soil,Low / Moderate Deficit,1,0,1,0
36.9,0.0,84.9,18.0,46.0,70.7,38.8,Maize,Alluvial Soil,Adequate,0,0,0,0
28.6,18.4,57.4,57.0,70.0,146.9,29.9,Paddy,Sandy Loam,Saturated,0,1,0,1
33.3,0.0,48.1,57.4,0.6,164.4,32.8,Mustard,Clayey Loam,Saturated,0,0,0,0
20.7,0.0,83.8,25.4,29.7,69.9,21.8,Mustard,Sandy Loam,Adequate,0,0,0,0
27.6,0.0,60.0,41.3,2.2,80.2,28.4,Sugarcane,Clayey Loam,Adequate,0,0,0,0
27.9,0.0,54.9,29.1,2.5,60.6,29.1,Cotton,Clayey Loam,Adequate,0,0,0,0
34.9,0.0,47.0,13.1,3.6,5.5,38.4,Sugarcane,Alluvial Soil,Critical Deficit,1,0,0,0
23.8,0.0,70.9,40.6,39.2,70.1,21.2,Sugarcane,Clayey Loam,Low / Moderate Deficit,0,1,0,0
34.9,0.0,43.6,21.2,5.9,46.4,35.4,Mustard,Alluvial Soil,Adequate,0,0,0,0
30.6,0.0,98.0,35.6,90.2,76.1,29.6,Cotton,Black Soil,Adequate,0,0,0,1
18.5,34.0,72.4,18.0,18.4,79.2,18.0,Soybean,Clayey Loam,Adequate,0,0,0,0
19.7,16.5,62.2,24.0,2.3,66.8,18.9,Mustard,Red Soil,Adequate,0,0,0,0
33.0,22.5,61.2,30.0,11.5,55.9,32.1,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
34.7,0.0,71.9,27.8,21.3,68.3,34.2,Mustard,Clayey Loam,Adequate,0,0,0,0
28.8,0.0,70.1,31.8,60.3,44.1,31.6,Cotton,Red Soil,Adequate,0,0,0,1
28.9,5.5,89.3,39.5,73.8,39.8,28.5,Pulses,Black Soil,Adequate,0,0,0,1
43.4,15.6,66.4,31.3,26.0,40.2,44.5,Maize,Clayey Loam,Adequate,0,0,1,0
37.7,0.0,50.8,54.1,0.3,121.8,39.1,Cotton,Black Soil,Saturated,0,0,0,0
29.1,0.0,44.7,40.2,7.3,80.3,27.5,Mustard,Sandy Loam,Adequate,0,0,0,0
27.2,0.0,41.7,18.1,4.2,58.2,28.3,Paddy,Alluvial Soil,Adequate,0,0,0,0
27.1,0.0,98.0,16.9,31.4,2.0,26.4,Cotton,Red Soil,Critical Deficit,1,0,0,0
22.1,0.0,55.7,52.6,5.3,146.6,22.8,Paddy,Alluvial Soil,Saturated,0,0,0,0
30.7,11.7,69.3,21.6,28.1,57.9,30.3,Sugarcane,Sandy Loam,Adequate,0,0,0,0
32.7,0.0,46.1,19.3,0.9,2.7,34.0,Cotton,Alluvial Soil,Critical Deficit,1,0,0,0
37.5,0.0,72.4,16.9,54.3,5.0,37.7,Mustard,Red Soil,Critical Deficit,1,0,1,1
18.1,0.0,90.3,24.0,23.2,22.2,18.1,Paddy,Red Soil,Adequate,0,0,0,0
21.9,0.0,66.5,35.4,2.1,80.8,22.3,Mustard,Black Soil,Adequate,0,0,0,0
36.4,0.0,46.7,30.5,2.2,50.5,34.2,Wheat,Sandy Loam,Adequate,0,0,0,0
29.0,0.0,84.5,18.0,13.2,49.1,32.6,Soybean,Clayey Loam,Adequate,0,0,0,0
40.4,16.9,65.1,45.7,30.3,230.4,40.0,Mustard,Alluvial Soil,Saturated,0,1,1,0
25.0,0.0,53.4,18.0,3.0,79.1,25.8,Sugarcane,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
35.6,0.0,73.9,31.3,0.4,27.0,35.8,Mustard,Black Soil,Adequate,0,0,0,0
32.5,0.0,59.8,19.6,1.6,37.5,30.9,Mustard,Sandy Loam,Adequate,0,0,0,0
14.5,0.0,54.3,17.6,2.0,10.1,11.4,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
19.5,17.7,68.2,19.5,7.3,13.7,20.7,Wheat,Black Soil,Critical Deficit,1,0,0,0
32.8,0.0,54.7,24.8,0.2,75.0,34.8,Maize,Sandy Loam,Adequate,0,0,0,0
25.8,0.3,98.0,40.2,3.2,56.0,28.7,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
29.0,0.0,72.9,16.3,37.8,12.9,31.2,Wheat,Clayey Loam,Critical Deficit,1,0,0,0
25.2,28.6,43.0,20.6,13.5,78.6,24.1,Sugarcane,Clayey Loam,Low / Moderate Deficit,1,0,0,0
26.9,0.0,98.0,15.3,61.8,5.2,25.4,Cotton,Red Soil,Critical Deficit,1,0,0,1
30.3,0.0,39.4,21.8,0.6,10.9,28.6,Mustard,Black Soil,Critical Deficit,1,0,0,0
38.9,0.0,36.3,24.6,5.7,28.9,39.0,Paddy,Alluvial Soil,Adequate,0,0,1,0
35.7,4.8,74.2,21.8,18.4,40.9,34.4,Wheat,Clayey Loam,Adequate,0,0,0,0
26.8,17.9,68.4,20.3,93.2,57.1,26.3,Maize,Sandy Loam,Adequate,0,0,0,1
32.6,0.0,25.4,21.4,3.4,11.9,33.2,Maize,Clayey Loam,Critical Deficit,1,0,0,0
17.6,0.0,62.8,37.2,1.9,70.3,19.6,Maize,Black Soil,Adequate,0,0,0,0
21.8,0.0,45.2,35.5,1.2,28.4,24.5,Wheat,Black Soil,Adequate,0,0,0,0
33.1,0.0,56.1,18.0,7.7,78.1,34.2,Wheat,Clayey Loam,Adequate,0,0,0,0
24.4,0.0,40.5,24.1,3.7,72.9,23.7,Soybean,Red Soil,Adequate,0,0,0,0
29.8,15.8,92.7,32.6,1.2,58.0,30.5,Paddy,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
25.2,0.0,69.2,36.0,3.3,77.4,24.5,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
33.1,0.0,70.7,30.1,4.2,72.4,31.8,Pulses,Sandy Loam,Adequate,0,0,0,0
31.3,0.9,52.5,18.8,0.0,39.3,34.0,Pulses,Red Soil,Adequate,0,0,0,0
33.6,0.0,57.3,33.0,2.4,36.5,33.1,Cotton,Clayey Loam,Adequate,0,0,0,0
26.5,0.0,76.6,25.5,8.6,41.7,28.3,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,0
27.0,0.0,32.6,26.1,5.9,29.2,25.4,Paddy,Sandy Loam,Low / Moderate Deficit,0,0,0,0
26.9,0.0,15.0,62.7,2.2,200.3,26.3,Wheat,Sandy Loam,Saturated,0,0,0,0
25.2,0.0,55.5,42.0,6.4,43.8,24.5,Paddy,Black Soil,Adequate,0,0,0,0
30.3,2.5,68.3,22.0,2.7,35.8,30.5,Soybean,Sandy Loam,Adequate,0,0,0,0
32.4,0.0,76.5,22.4,10.6,57.0,31.2,Paddy,Sandy Loam,Adequate,0,0,0,0
29.2,0.0,84.7,13.0,47.0,6.3,26.7,Pulses,Clayey Loam,Critical Deficit,1,0,0,0
21.0,0.0,89.1,53.1,12.6,96.7,22.9,Mustard,Black Soil,Saturated,0,0,0,0
25.9,0.0,73.4,38.2,69.5,25.3,27.2,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,1
28.7,0.0,36.0,17.6,1.2,4.9,29.4,Pulses,Sandy Loam,Critical Deficit,1,0,0,0
33.8,0.0,54.0,20.8,3.3,48.1,36.0,Paddy,Alluvial Soil,Adequate,0,0,0,0
33.5,0.0,67.8,20.5,0.9,64.0,35.8,Sugarcane,Clayey Loam,Low / Moderate Deficit,1,0,0,0
20.6,0.0,73.1,28.9,9.9,29.4,19.2,Cotton,Black Soil,Adequate,0,0,0,0
22.7,0.3,17.4,37.0,2.2,31.6,22.9,Soybean,Black Soil,Adequate,0,0,0,0
36.7,0.0,64.1,14.4,0.4,4.4,39.3,Mustard,Red Soil,Critical Deficit,1,0,1,0
22.3,0.0,46.5,16.5,4.4,4.8,23.2,Sugarcane,Red Soil,Critical Deficit,1,0,0,0
26.8,0.0,53.0,39.8,0.5,39.4,28.0,Wheat,Red Soil,Adequate,0,0,0,0
30.3,26.2,46.6,36.9,31.8,24.4,31.6,Paddy,Black Soil,Adequate,0,0,0,0
26.2,0.0,25.7,18.4,2.0,11.1,29.5,Pulses,Black Soil,Critical Deficit,1,0,0,0
34.7,0.0,66.7,17.4,1.6,1.1,36.9,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
36.7,0.0,64.2,21.4,1.1,20.2,38.3,Maize,Clayey Loam,Adequate,0,0,0,0
32.6,3.4,67.7,19.4,1.1,9.3,30.7,Wheat,Black Soil,Critical Deficit,1,0,0,0
17.9,0.0,36.2,25.4,2.6,26.8,20.4,Cotton,Red Soil,Adequate,0,0,0,0
34.7,0.0,68.3,45.6,7.9,75.0,36.5,Wheat,Black Soil,Adequate,0,0,0,0
30.9,0.0,56.9,40.5,14.1,54.4,28.9,Soybean,Alluvial Soil,Adequate,0,0,0,0
30.4,27.0,61.7,18.0,24.6,75.9,29.6,Wheat,Sandy Loam,Adequate,0,0,0,0
27.7,0.0,62.8,24.1,0.7,41.1,28.3,Paddy,Sandy Loam,Adequate,0,0,0,0
36.4,0.0,37.6,25.9,0.9,72.1,37.4,Mustard,Alluvial Soil,Adequate,0,0,0,0
28.9,0.0,56.3,29.9,1.0,82.5,29.2,Cotton,Sandy Loam,Low / Moderate Deficit,0,0,0,0
21.3,0.0,62.3,30.0,2.4,43.9,22.4,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
39.4,0.0,53.8,55.7,0.9,166.0,39.7,Mustard,Sandy Loam,Saturated,0,0,1,0
32.7,0.0,63.3,18.0,5.6,80.7,34.4,Mustard,Alluvial Soil,Adequate,0,0,0,0
34.5,0.0,69.4,36.1,3.9,47.5,34.7,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
26.5,0.0,65.3,21.7,0.7,20.9,25.7,Pulses,Alluvial Soil,Adequate,0,0,0,0
22.8,0.0,67.9,22.4,1.9,39.4,25.3,Pulses,Sandy Loam,Low / Moderate Deficit,0,0,0,0
33.9,0.0,49.7,33.9,0.2,44.0,33.8,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
31.6,0.0,47.6,20.7,4.2,81.8,29.7,Paddy,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
30.3,0.0,31.7,18.0,3.6,49.6,28.3,Sugarcane,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
35.9,0.0,53.1,12.4,2.8,11.6,35.1,Pulses,Black Soil,Critical Deficit,1,0,0,0
27.2,0.0,52.4,18.0,0.8,57.7,29.3,Paddy,Sandy Loam,Adequate,0,0,0,0
28.1,0.0,59.4,36.9,2.8,30.0,29.2,Sugarcane,Sandy Loam,Low / Moderate Deficit,0,0,0,0
25.3,0.0,81.8,34.8,1.2,34.7,24.2,Soybean,Alluvial Soil,Adequate,0,0,0,0
19.3,0.0,79.2,21.7,22.7,6.5,18.9,Paddy,Sandy Loam,Critical Deficit,1,0,0,0
34.7,57.5,71.9,26.4,17.4,67.0,35.4,Sugarcane,Red Soil,Adequate,0,0,0,1
36.9,0.0,48.8,24.1,5.1,42.2,36.6,Wheat,Alluvial Soil,Adequate,0,0,1,0
28.4,0.0,46.8,23.5,0.2,44.2,27.6,Soybean,Sandy Loam,Low / Moderate Deficit,0,0,0,0
37.6,32.2,72.8,18.8,30.6,10.5,37.9,Soybean,Red Soil,Critical Deficit,1,0,0,0
28.4,0.0,41.4,25.6,5.1,42.3,31.6,Mustard,Sandy Loam,Low / Moderate Deficit,0,0,0,0
38.4,15.1,64.2,42.8,12.7,54.0,37.8,Maize,Black Soil,Adequate,0,0,1,0
37.0,0.0,81.4,32.0,31.1,26.8,37.0,Maize,Sandy Loam,Adequate,0,0,0,0
25.7,0.0,67.4,15.6,2.8,1.6,26.3,Maize,Clayey Loam,Critical Deficit,1,0,0,0
31.0,0.0,89.4,32.6,1.7,38.3,33.7,Cotton,Alluvial Soil,Adequate,0,0,0,0
41.2,0.0,21.5,20.8,8.1,45.2,40.9,Wheat,Clayey Loam,Adequate,0,0,1,0
28.1,0.0,62.5,19.8,5.1,2.3,25.7,Mustard,Sandy Loam,Critical Deficit,1,0,0,0
27.7,0.0,46.3,28.7,2.7,59.6,29.4,Cotton,Alluvial Soil,Adequate,0,0,0,0
36.9,0.0,54.8,12.6,0.0,13.4,37.8,Maize,Black Soil,Critical Deficit,1,0,0,0
29.9,0.0,42.4,29.2,1.0,41.1,32.3,Wheat,Red Soil,Adequate,0,0,0,0
26.4,0.0,72.2,29.2,0.8,47.4,23.9,Sugarcane,Clayey Loam,Adequate,0,0,0,0
30.3,0.0,56.5,47.5,1.1,198.8,28.4,Maize,Alluvial Soil,Saturated,0,0,0,0
33.1,0.0,48.9,58.5,0.3,179.1,31.9,Wheat,Red Soil,Saturated,0,0,0,0
19.3,0.0,98.0,23.4,55.5,57.5,18.9,Sugarcane,Alluvial Soil,Adequate,0,0,0,1
33.4,0.0,57.5,22.9,3.3,80.9,35.9,Pulses,Sandy Loam,Adequate,0,0,0,0
40.7,0.0,71.5,11.9,52.7,3.2,39.2,Sugarcane,Sandy Loam,Critical Deficit,1,0,1,1
34.7,21.0,48.6,19.5,4.8,11.3,35.2,Sugarcane,Red Soil,Critical Deficit,1,0,0,0
37.7,16.1,98.0,30.2,9.5,63.9,38.2,Paddy,Clayey Loam,Adequate,0,0,0,0
31.4,0.0,61.6,16.7,6.2,14.0,32.2,Cotton,Red Soil,Critical Deficit,1,0,0,0
29.8,0.0,76.3,51.6,20.9,223.0,28.0,Wheat,Clayey Loam,Saturated,0,1,0,0
35.1,0.0,71.7,26.5,23.4,70.4,34.9,Paddy,Sandy Loam,Adequate,0,0,0,0
31.2,0.0,67.4,24.3,3.7,46.4,30.5,Paddy,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
32.2,0.0,44.1,41.5,13.3,80.9,29.7,Mustard,Black Soil,Adequate,0,0,0,0
28.1,0.0,63.5,24.2,5.0,53.1,27.5,Maize,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
28.6,6.4,73.1,25.6,18.9,28.5,27.6,Paddy,Black Soil,Adequate,0,0,0,0
31.9,0.0,15.0,34.3,1.7,26.8,31.6,Paddy,Sandy Loam,Adequate,0,0,0,0
27.8,0.0,23.2,54.2,3.6,248.3,29.0,Pulses,Black Soil,Saturated,0,0,0,0
31.5,0.0,58.6,23.8,1.6,78.4,31.6,Soybean,Sandy Loam,Adequate,0,0,0,0
29.6,0.0,51.8,25.3,6.3,69.0,30.8,Mustard,Red Soil,Adequate,0,0,0,0
38.6,39.5,36.7,55.0,25.7,171.3,39.0,Maize,Sandy Loam,Saturated,0,1,1,0
37.1,0.0,39.0,28.8,0.5,64.7,36.7,Cotton,Alluvial Soil,Adequate,0,0,0,0
28.7,0.0,54.9,23.8,2.9,20.9,28.4,Wheat,Alluvial Soil,Adequate,0,0,0,0
20.4,0.0,83.7,37.1,44.6,31.7,20.2,Pulses,Black Soil,Adequate,0,0,0,0
25.1,0.0,39.2,27.4,4.3,24.0,22.1,Maize,Sandy Loam,Low / Moderate Deficit,0,0,0,0
31.2,0.0,61.7,22.0,8.5,14.7,32.9,Maize,Red Soil,Critical Deficit,0,0,0,0
32.9,0.0,64.8,36.6,2.6,38.4,31.9,Maize,Black Soil,Adequate,0,0,0,0
27.6,0.0,51.5,18.2,0.4,4.9,26.8,Cotton,Alluvial Soil,Critical Deficit,1,0,0,0
39.1,0.0,31.8,25.3,7.0,34.8,39.2,Wheat,Alluvial Soil,Adequate,0,0,1,0
32.6,0.0,46.7,22.0,0.1,48.1,33.6,Pulses,Sandy Loam,Adequate,0,0,0,0
25.7,0.0,58.3,24.0,4.3,47.5,26.9,Maize,Alluvial Soil,Adequate,0,0,0,0
22.4,0.0,89.3,26.3,26.8,22.0,24.2,Maize,Red Soil,Adequate,0,0,0,0
45.8,0.0,61.1,13.8,3.3,14.4,44.2,Maize,Red Soil,Critical Deficit,1,0,1,0
30.3,41.6,65.1,56.3,21.1,154.0,29.6,Paddy,Black Soil,Saturated,0,1,0,0
18.0,0.0,70.2,21.2,22.5,61.4,16.4,Soybean,Red Soil,Low / Moderate Deficit,1,0,0,0
24.1,6.4,62.9,32.3,1.0,69.5,24.7,Mustard,Clayey Loam,Adequate,0,0,0,0
28.7,0.0,65.1,35.6,1.3,58.2,27.9,Soybean,Alluvial Soil,Adequate,0,0,0,0
29.9,0.0,55.1,15.0,3.3,3.0,27.8,Maize,Alluvial Soil,Critical Deficit,1,0,0,0
24.1,0.0,41.2,20.2,13.2,11.1,23.9,Wheat,Alluvial Soil,Critical Deficit,1,0,0,0
33.0,0.0,73.3,32.5,3.5,75.9,34.0,Maize,Alluvial Soil,Adequate,0,0,0,0
24.0,0.0,66.9,21.7,0.2,64.8,25.1,Pulses,Clayey Loam,Low / Moderate Deficit,1,0,0,0
14.0,16.1,64.5,35.9,34.0,72.1,14.1,Sugarcane,Clayey Loam,Adequate,0,0,0,0
37.1,0.0,56.1,45.3,3.9,21.2,35.5,Paddy,Black Soil,Adequate,0,0,0,0
33.2,0.0,86.9,49.4,14.0,129.1,35.2,Pulses,Red Soil,Saturated,0,0,0,0
26.4,0.0,52.5,15.7,2.6,2.0,25.3,Pulses,Black Soil,Critical Deficit,1,0,0,0
32.1,0.0,71.7,29.2,12.1,21.2,29.8,Sugarcane,Black Soil,Adequate,0,0,0,0
35.2,0.0,30.4,32.5,11.9,40.3,32.8,Wheat,Clayey Loam,Adequate,0,0,0,0
24.6,0.0,65.9,31.0,0.9,83.1,24.4,Maize,Clayey Loam,Adequate,0,0,0,0
28.8,0.0,98.0,30.8,46.7,26.5,27.8,Mustard,Alluvial Soil,Low / Moderate Deficit,0,0,0,1
31.6,0.0,49.4,28.9,2.7,69.6,30.2,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
27.4,20.2,79.3,11.8,0.2,9.4,27.2,Cotton,Red Soil,Critical Deficit,1,0,0,0
30.2,0.0,84.2,16.7,66.6,4.4,30.6,Pulses,Clayey Loam,Critical Deficit,1,0,0,1
25.2,0.0,15.0,23.3,6.8,76.0,25.1,Paddy,Clayey Loam,Adequate,0,0,0,0
29.6,0.0,54.0,10.8,0.3,13.6,28.6,Maize,Alluvial Soil,Critical Deficit,1,0,0,0
31.3,0.0,47.4,28.8,3.3,75.7,32.3,Pulses,Black Soil,Adequate,0,0,0,0
24.6,0.0,70.3,30.5,32.4,59.2,23.8,Wheat,Sandy Loam,Adequate,0,0,0,0
28.0,0.0,39.2,15.7,1.5,14.1,30.4,Sugarcane,Clayey Loam,Critical Deficit,1,0,0,0
31.4,0.0,86.2,25.9,1.4,85.0,30.4,Pulses,Black Soil,Adequate,0,0,0,0
23.1,0.0,83.1,27.4,45.9,22.7,21.3,Cotton,Black Soil,Low / Moderate Deficit,0,0,0,0
38.5,0.0,47.4,27.6,1.4,75.5,37.4,Wheat,Alluvial Soil,Low / Moderate Deficit,0,0,1,0
33.8,0.0,76.1,17.4,10.3,14.5,31.5,Sugarcane,Clayey Loam,Critical Deficit,1,0,0,0
31.6,0.0,53.4,32.9,0.8,55.5,29.6,Cotton,Sandy Loam,Adequate,0,0,0,0
18.8,0.0,53.6,21.2,0.1,12.6,19.6,Mustard,Alluvial Soil,Critical Deficit,1,0,0,0
31.5,34.0,64.9,17.7,13.4,6.5,30.9,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
30.0,0.0,56.8,22.4,4.2,25.7,27.4,Sugarcane,Red Soil,Adequate,0,0,0,0
32.5,0.0,42.5,24.7,3.4,36.3,32.6,Pulses,Sandy Loam,Low / Moderate Deficit,0,0,0,0
24.4,27.6,91.8,18.8,28.4,5.0,24.3,Pulses,Clayey Loam,Critical Deficit,1,0,0,0
30.4,4.4,85.9,31.6,26.7,81.7,29.8,Cotton,Clayey Loam,Low / Moderate Deficit,0,0,0,0
26.4,0.6,81.0,23.7,12.2,33.4,26.9,Wheat,Red Soil,Adequate,0,0,0,0
28.8,0.0,68.1,30.3,3.6,24.6,27.9,Cotton,Red Soil,Adequate,0,0,0,0
